dataset,category,image_id,filename,method,psnr,ssim,time
RR,moderate_fog,1636.png,1636.png,H-EDCP-B-GC,18.106483459472656,0.5208904298598871,0.013108000013744459
RR,moderate_fog,1636.png,1636.png,H-EDCP-C-GC,18.359926223754883,0.4895677335955035,0.013058099983027205
RR,moderate_fog,1636.png,1636.png,H-EDCP-C-AGC,15.76516056060791,0.38337851300673964,0.012885300006018952
RR,moderate_fog,1666.png,1666.png,H-EDCP-A,16.448467254638672,0.43789133408313796,0.013396099995588884
RR,moderate_fog,1666.png,1666.png,H-EDCP-B-GC,16.097782135009766,0.4265192107238762,0.013172000006306916
RR,moderate_fog,1666.png,1666.png,H-EDCP-C-GC,16.18851089477539,0.421928358046598,0.013049400004092604
RR,moderate_fog,1666.png,1666.png,H-EDCP-C-AGC,14.687934875488281,0.3848586640312608,0.012899399996967986
RR,moderate_fog,1673.png,1673.png,H-EDCP-A,17.81296157836914,0.4784389237283672,0.015442400006577373
RR,moderate_fog,1673.png,1673.png,H-EDCP-B-GC,17.28863525390625,0.4746495961786563,0.013168699981179088
RR,moderate_fog,1673.png,1673.png,H-EDCP-C-GC,17.233074188232422,0.47644437558823577,0.013373800000408664
RR,moderate_fog,1673.png,1673.png,H-EDCP-C-AGC,16.621261596679688,0.45380174023395065,0.013539100007619709
RR,moderate_fog,1691.png,1691.png,H-EDCP-A,16.407846450805664,0.47041571831713735,0.013155600026948377
RR,moderate_fog,1691.png,1691.png,H-EDCP-B-GC,17.117733001708984,0.4734458715198086,0.02668950002407655
RR,moderate_fog,1691.png,1691.png,H-EDCP-C-GC,17.305185317993164,0.46910784976240466,0.012905899988254532
RR,moderate_fog,1691.png,1691.png,H-EDCP-C-AGC,16.78213882446289,0.4486971960386505,0.014521499979309738
RR,moderate_fog,1706.png,1706.png,H-EDCP-A,14.978145599365234,0.3535143793192827,0.01353749999543652
RR,moderate_fog,1706.png,1706.png,H-EDCP-B-GC,14.540247917175293,0.34540190630643186,0.013745000003837049
RR,moderate_fog,1706.png,1706.png,H-EDCP-C-GC,14.376806259155273,0.3446922464393955,0.021860400011064485
RR,moderate_fog,1706.png,1706.png,H-EDCP-C-AGC,14.721487045288086,0.3316796732400076,0.012888199998997152
RR,moderate_fog,1741.png,1741.png,H-EDCP-A,15.142960548400879,0.4546499835364417,0.013636999996379018
RR,moderate_fog,1741.png,1741.png,H-EDCP-B-GC,16.249595642089844,0.4729510369415381,0.01382339998963289
RR,moderate_fog,1741.png,1741.png,H-EDCP-C-GC,16.316740036010742,0.45959385007170694,0.014051700010895729
RR,moderate_fog,1741.png,1741.png,H-EDCP-C-AGC,13.792143821716309,0.35652581607108613,0.013184999988880008
RR,moderate_fog,1787.png,1787.png,H-EDCP-A,13.572141647338867,0.2922039115612616,0.014013200008776039
RR,moderate_fog,1787.png,1787.png,H-EDCP-B-GC,14.134367942810059,0.29533511522837697,0.013752999977441505
RR,moderate_fog,1787.png,1787.png,H-EDCP-C-GC,14.45547866821289,0.281253876812418,0.012644500005990267
RR,moderate_fog,1787.png,1787.png,H-EDCP-C-AGC,13.139331817626953,0.23428577352539673,0.013646300008986145
RR,moderate_fog,1809.png,1809.png,H-EDCP-A,14.038946151733398,0.4502756399686581,0.018176899990066886
RR,moderate_fog,1809.png,1809.png,H-EDCP-B-GC,14.371161460876465,0.44555658960857497,0.021614400000544265
RR,moderate_fog,1809.png,1809.png,H-EDCP-C-GC,14.632184982299805,0.4297245482557398,0.018172099982621148
RR,moderate_fog,1809.png,1809.png,H-EDCP-C-AGC,13.440864562988281,0.37835011484733944,0.021535999985644594
RR,moderate_fog,1810.png,1810.png,H-EDCP-A,17.837242126464844,0.4818183497107749,0.023468200000934303
RR,moderate_fog,1810.png,1810.png,H-EDCP-B-GC,16.968978881835938,0.44297865420431537,0.02262859998154454
RR,moderate_fog,1810.png,1810.png,H-EDCP-C-GC,16.940332412719727,0.43685090675610505,0.018027500016614795
RR,moderate_fog,1810.png,1810.png,H-EDCP-C-AGC,16.63450050354004,0.44265803517199004,0.016575299989199266
RR,moderate_fog,1814.png,1814.png,H-EDCP-A,17.435157775878906,0.532162681453042,0.016781699989223853
RR,moderate_fog,1814.png,1814.png,H-EDCP-B-GC,17.772323608398438,0.5378743599895496,0.016104300011647865
RR,moderate_fog,1814.png,1814.png,H-EDCP-C-GC,17.810670852661133,0.5246390441241312,0.016095900005893782
RR,moderate_fog,1814.png,1814.png,H-EDCP-C-AGC,16.044525146484375,0.459263683218116,0.016747699992265552
RR,moderate_fog,1822.png,1822.png,H-EDCP-A,14.706892013549805,0.3758020059897787,0.018031399988103658
RR,moderate_fog,1822.png,1822.png,H-EDCP-B-GC,15.635266304016113,0.3920296307213225,0.018017399997916073
RR,moderate_fog,1822.png,1822.png,H-EDCP-C-GC,16.015478134155273,0.37764954463678385,0.01837940001860261
RR,moderate_fog,1822.png,1822.png,H-EDCP-C-AGC,14.245952606201172,0.31092185415550216,0.01624130000709556
RR,moderate_fog,1844.png,1844.png,H-EDCP-A,13.257566452026367,0.4113409713002433,0.017894299991894513
RR,moderate_fog,1844.png,1844.png,H-EDCP-B-GC,12.188130378723145,0.3622715141459269,0.01752320001833141
RR,moderate_fog,1844.png,1844.png,H-EDCP-C-GC,11.727243423461914,0.3222071449067612,0.01746979999006726
RR,moderate_fog,1844.png,1844.png,H-EDCP-C-AGC,11.455669403076172,0.24143289729144912,0.017520599998533726
RR,moderate_fog,1856.png,1856.png,H-EDCP-A,12.388307571411133,0.3502512310855017,0.018653000006452203
RR,moderate_fog,1856.png,1856.png,H-EDCP-B-GC,13.40185260772705,0.35109695074461367,0.017813599988585338
RR,moderate_fog,1856.png,1856.png,H-EDCP-C-GC,13.88798713684082,0.33578655374406696,0.019410200009588152
RR,moderate_fog,1856.png,1856.png,H-EDCP-C-AGC,11.79836368560791,0.2509925656369509,0.01818199999979697
RR,moderate_fog,1869.png,1869.png,H-EDCP-A,9.309782981872559,0.17759770234343192,0.018777099990984425
RR,moderate_fog,1869.png,1869.png,H-EDCP-B-GC,10.567717552185059,0.19056535388177756,0.015110499982256442
RR,moderate_fog,1869.png,1869.png,H-EDCP-C-GC,11.367916107177734,0.19585067200908624,0.014778900018427521
RR,moderate_fog,1869.png,1869.png,H-EDCP-C-AGC,9.790526390075684,0.1665374257070188,0.017957599979126826
RR,moderate_fog,1873.png,1873.png,H-EDCP-A,10.635462760925293,0.23513147118532352,0.018425900023430586
RR,moderate_fog,1873.png,1873.png,H-EDCP-B-GC,10.594345092773438,0.22341438296770555,0.018934199993964285
RR,moderate_fog,1873.png,1873.png,H-EDCP-C-GC,10.598400115966797,0.21398126510930118,0.018693900026846677
RR,moderate_fog,1873.png,1873.png,H-EDCP-C-AGC,9.500102043151855,0.1570787862957569,0.018907599995145574
RR,moderate_fog,1899.png,1899.png,H-EDCP-A,15.29229736328125,0.3296167802070663,0.01668580001569353
RR,moderate_fog,1899.png,1899.png,H-EDCP-B-GC,14.979923248291016,0.29768929606139655,0.015831400000024587
RR,moderate_fog,1899.png,1899.png,H-EDCP-C-GC,13.751116752624512,0.2538065646762367,0.015586299996357411
RR,moderate_fog,1899.png,1899.png,H-EDCP-C-AGC,13.00259017944336,0.19600955857050584,0.014197199983755127
RR,moderate_fog,1900.png,1900.png,H-EDCP-A,12.472129821777344,0.41848075568522475,0.014523999998345971
RR,moderate_fog,1900.png,1900.png,H-EDCP-B-GC,13.579144477844238,0.41079041746575923,0.015482399991014972
RR,moderate_fog,1900.png,1900.png,H-EDCP-C-GC,14.160136222839355,0.38239366946528736,0.015293499978724867
RR,moderate_fog,1900.png,1900.png,H-EDCP-C-AGC,12.155424118041992,0.2872727304708945,0.020212499977787957
RR,moderate_fog,1929.png,1929.png,H-EDCP-A,11.97698974609375,0.23096211552521725,0.016304099990520626
RR,moderate_fog,1929.png,1929.png,H-EDCP-B-GC,13.249689102172852,0.22922390511292334,0.016109199990751222
RR,moderate_fog,1929.png,1929.png,H-EDCP-C-GC,14.072837829589844,0.2208525450261649,0.015751500002807006
RR,moderate_fog,1929.png,1929.png,H-EDCP-C-AGC,12.126078605651855,0.1790318491414326,0.016754799988120794
RR,moderate_fog,193.png,193.png,H-EDCP-A,16.994260787963867,0.5041360465888425,0.018793199997162446
RR,moderate_fog,193.png,193.png,H-EDCP-B-GC,17.38578987121582,0.5088213939851376,0.02025059997686185
RR,moderate_fog,193.png,193.png,H-EDCP-C-GC,17.305004119873047,0.4918054569245854,0.020144200010690838
RR,moderate_fog,193.png,193.png,H-EDCP-C-AGC,16.509235382080078,0.39117682546215704,0.016203800012590364
RR,moderate_fog,1931.png,1931.png,H-EDCP-A,12.832427024841309,0.18758036444523526,0.01644149998901412
RR,moderate_fog,1931.png,1931.png,H-EDCP-B-GC,13.35244369506836,0.17716467362824487,0.016453599993837997
RR,moderate_fog,1931.png,1931.png,H-EDCP-C-GC,13.77166748046875,0.17298703503581284,0.021325399982742965
RR,moderate_fog,1931.png,1931.png,H-EDCP-C-AGC,11.884736061096191,0.15683541612012314,0.016056799999205396
RR,moderate_fog,1935.png,1935.png,H-EDCP-A,10.193357467651367,0.3355297427458686,0.015777099994011223
RR,moderate_fog,1935.png,1935.png,H-EDCP-B-GC,10.753741264343262,0.33919955710330907,0.01499389999662526
RR,moderate_fog,1935.png,1935.png,H-EDCP-C-GC,11.048276901245117,0.3253528866531113,0.014640600013080984
RR,moderate_fog,1935.png,1935.png,H-EDCP-C-AGC,9.92406940460205,0.256271643519456,0.014796999981626868
RR,moderate_fog,1961.png,1961.png,H-EDCP-A,14.307455062866211,0.4608842603179172,0.01473599998280406
RR,moderate_fog,1961.png,1961.png,H-EDCP-B-GC,13.343149185180664,0.43067179071655226,0.014448900008574128
RR,moderate_fog,1961.png,1961.png,H-EDCP-C-GC,13.22624397277832,0.40139808226693247,0.013919999997597188
RR,moderate_fog,1961.png,1961.png,H-EDCP-C-AGC,14.1764554977417,0.37396151439041,0.014751200011232868
RR,moderate_fog,1985.png,1985.png,H-EDCP-A,15.852388381958008,0.34831333588923474,0.013965800026198849
RR,moderate_fog,1985.png,1985.png,H-EDCP-B-GC,14.996491432189941,0.3146868376373029,0.014412599994102493
RR,moderate_fog,1985.png,1985.png,H-EDCP-C-GC,14.886394500732422,0.32483459397486164,0.013561499974457547
RR,moderate_fog,1985.png,1985.png,H-EDCP-C-AGC,15.197534561157227,0.36395753827807226,0.013846699992427602
RR,moderate_fog,1989.png,1989.png,H-EDCP-A,15.055140495300293,0.41543292412142013,0.014176600001519546
RR,moderate_fog,1989.png,1989.png,H-EDCP-B-GC,14.184957504272461,0.37381322510128795,0.013989699975354597
RR,moderate_fog,1989.png,1989.png,H-EDCP-C-GC,14.087028503417969,0.3773255316305283,0.014593600004445761
RR,moderate_fog,1989.png,1989.png,H-EDCP-C-AGC,14.941330909729004,0.4078353607359557,0.014247999992221594
RR,moderate_fog,2040.png,2040.png,H-EDCP-A,12.084197998046875,0.35140566590800465,0.01446060001035221
RR,moderate_fog,2040.png,2040.png,H-EDCP-B-GC,13.016759872436523,0.36301301721210816,0.01460699999006465
RR,moderate_fog,2040.png,2040.png,H-EDCP-C-GC,13.142707824707031,0.34123429127479776,0.013717000023461878
RR,moderate_fog,2040.png,2040.png,H-EDCP-C-AGC,12.228961944580078,0.261802485341951,0.014373899990459904
RR,moderate_fog,2041.png,2041.png,H-EDCP-A,14.99422550201416,0.40045579909022555,0.014003399992361665
RR,moderate_fog,2041.png,2041.png,H-EDCP-B-GC,16.01679801940918,0.4147750009284011,0.013336400006664917
RR,moderate_fog,2041.png,2041.png,H-EDCP-C-GC,16.136920928955078,0.3887830981383876,0.013714600005187094
RR,moderate_fog,2041.png,2041.png,H-EDCP-C-AGC,15.501179695129395,0.33143586204554115,0.014186000014888123
RR,moderate_fog,2044.png,2044.png,H-EDCP-A,11.941624641418457,0.3474327156913662,0.013697699992917478
RR,moderate_fog,2044.png,2044.png,H-EDCP-B-GC,11.606226921081543,0.319202644998347,0.014281500014476478
RR,moderate_fog,2044.png,2044.png,H-EDCP-C-GC,11.423267364501953,0.2936829893492137,0.013884999993024394
RR,moderate_fog,2044.png,2044.png,H-EDCP-C-AGC,11.673131942749023,0.21685013657900878,0.013000899984035641
RR,moderate_fog,2049.png,2049.png,H-EDCP-A,11.202850341796875,0.3195193347087382,0.014241500000935048
RR,moderate_fog,2049.png,2049.png,H-EDCP-B-GC,11.742279052734375,0.328650602394296,0.013593400013633072
RR,moderate_fog,2049.png,2049.png,H-EDCP-C-GC,11.732274055480957,0.3111612459350229,0.013577900012023747
RR,moderate_fog,2049.png,2049.png,H-EDCP-C-AGC,11.882495880126953,0.2646353943725958,0.013429700018605217
RR,moderate_fog,2060.png,2060.png,H-EDCP-A,16.377622604370117,0.49289419162969167,0.013825400004861876
RR,moderate_fog,2060.png,2060.png,H-EDCP-B-GC,15.21094799041748,0.45558882036143,0.013899999990826473
RR,moderate_fog,2060.png,2060.png,H-EDCP-C-GC,15.05097484588623,0.4257399609184363,0.013518899999326095
RR,moderate_fog,2060.png,2060.png,H-EDCP-C-AGC,15.513427734375,0.37331548085512095,0.014250199979869649
RR,moderate_fog,2061.png,2061.png,H-EDCP-A,17.452367782592773,0.4968843431134368,0.013541499996790662
RR,moderate_fog,2061.png,2061.png,H-EDCP-B-GC,17.485673904418945,0.5111234913972058,0.014274000015575439
RR,moderate_fog,2061.png,2061.png,H-EDCP-C-GC,17.364593505859375,0.480289584589844,0.014018699992448092
RR,moderate_fog,2061.png,2061.png,H-EDCP-C-AGC,17.470359802246094,0.41405428034929853,0.013747399993008003
RR,moderate_fog,2106.png,2106.png,H-EDCP-A,9.60014533996582,0.34588492072436133,0.014503700018394738
RR,moderate_fog,2106.png,2106.png,H-EDCP-B-GC,10.16603946685791,0.33336430382128124,0.01351079999585636
RR,moderate_fog,2106.png,2106.png,H-EDCP-C-GC,10.246821403503418,0.3167829475112412,0.012891999998828396
RR,moderate_fog,2106.png,2106.png,H-EDCP-C-AGC,10.302312850952148,0.268222332269904,0.013448000012431294
RR,moderate_fog,2107.png,2107.png,H-EDCP-A,17.027584075927734,0.4928161664391138,0.013867200003005564
RR,moderate_fog,2107.png,2107.png,H-EDCP-B-GC,16.073802947998047,0.48525015334773003,0.013779100001556799
RR,moderate_fog,2107.png,2107.png,H-EDCP-C-GC,15.7841157913208,0.4533020250186866,0.013889800000470132
RR,moderate_fog,2107.png,2107.png,H-EDCP-C-AGC,15.827339172363281,0.38364288094103055,0.014020699978573248
RR,moderate_fog,2108.png,2108.png,H-EDCP-A,18.49261474609375,0.5203086759302462,0.013370400003623217
RR,moderate_fog,2108.png,2108.png,H-EDCP-B-GC,18.56875991821289,0.5222973592305579,0.018380399997113273
RR,moderate_fog,2108.png,2108.png,H-EDCP-C-GC,18.457904815673828,0.5083166231095263,0.01372270000865683
RR,moderate_fog,2108.png,2108.png,H-EDCP-C-AGC,16.523033142089844,0.43780797791534265,0.01354350001201965
RR,moderate_fog,2116.png,2116.png,H-EDCP-A,17.679380416870117,0.5515366938472611,0.014098499988904223
RR,moderate_fog,2116.png,2116.png,H-EDCP-B-GC,16.31276512145996,0.48506975367209526,0.013461399998050183
RR,moderate_fog,2116.png,2116.png,H-EDCP-C-GC,16.168020248413086,0.4758526027457542,0.01414060001843609
RR,moderate_fog,2116.png,2116.png,H-EDCP-C-AGC,17.67667007446289,0.4966404275784382,0.012864299991633743
RR,moderate_fog,2132.png,2132.png,H-EDCP-A,15.441493034362793,0.5224571686728141,0.014277300011599436
RR,moderate_fog,2132.png,2132.png,H-EDCP-B-GC,15.43704891204834,0.5261292949571231,0.014867699996102601
RR,moderate_fog,2132.png,2132.png,H-EDCP-C-GC,15.314821243286133,0.5131433874227418,0.01395679998677224
RR,moderate_fog,2132.png,2132.png,H-EDCP-C-AGC,16.306594848632812,0.44144465777922504,0.01371810000273399
RR,moderate_fog,2143.png,2143.png,H-EDCP-A,13.019684791564941,0.4571385713426061,0.01378330000443384
RR,moderate_fog,2143.png,2143.png,H-EDCP-B-GC,13.667970657348633,0.47378330989749,0.013742600014666095
RR,moderate_fog,2143.png,2143.png,H-EDCP-C-GC,13.649606704711914,0.4510048016386024,0.014034400024684146
RR,moderate_fog,2143.png,2143.png,H-EDCP-C-AGC,12.972440719604492,0.36512513212385544,0.014722200023243204
RR,moderate_fog,2146.png,2146.png,H-EDCP-A,13.270303726196289,0.3613601075535987,0.015128999977605417
RR,moderate_fog,2146.png,2146.png,H-EDCP-B-GC,12.084344863891602,0.3398493259339867,0.01434490000247024
RR,moderate_fog,2146.png,2146.png,H-EDCP-C-GC,11.87120532989502,0.3232889650887528,0.01317299998481758
RR,moderate_fog,2146.png,2146.png,H-EDCP-C-AGC,13.409688949584961,0.27182581752859386,0.013677699986146763
RR,moderate_fog,2174.png,2174.png,H-EDCP-A,15.648185729980469,0.5368718961151562,0.013801799999782816
RR,moderate_fog,2174.png,2174.png,H-EDCP-B-GC,15.380965232849121,0.5357751331728625,0.014188300003297627
RR,moderate_fog,2174.png,2174.png,H-EDCP-C-GC,15.220367431640625,0.5208562875966599,0.013898300006985664
RR,moderate_fog,2174.png,2174.png,H-EDCP-C-AGC,16.466833114624023,0.4201305356329093,0.014331899990793318
RR,moderate_fog,2236.png,2236.png,H-EDCP-A,14.751834869384766,0.45056132640844837,0.013886300002923235
RR,moderate_fog,2236.png,2236.png,H-EDCP-B-GC,15.846571922302246,0.4693554215627536,0.014300199982244521
RR,moderate_fog,2236.png,2236.png,H-EDCP-C-GC,15.983037948608398,0.4500629287923919,0.013447200006339699
RR,moderate_fog,2236.png,2236.png,H-EDCP-C-AGC,15.862831115722656,0.3660041362024224,0.013663999998243526
RR,moderate_fog,2237.png,2237.png,H-EDCP-A,14.503280639648438,0.42797910290926916,0.013332600006833673
RR,moderate_fog,2237.png,2237.png,H-EDCP-B-GC,15.622371673583984,0.44643851329892165,0.014338699984364212
RR,moderate_fog,2237.png,2237.png,H-EDCP-C-GC,15.78403377532959,0.43418648741733795,0.014249500003643334
RR,moderate_fog,2237.png,2237.png,H-EDCP-C-AGC,16.455684661865234,0.35008910502274126,0.01317879999987781
RR,moderate_fog,2261.png,2261.png,H-EDCP-A,13.688708305358887,0.47950614043692363,0.013433899992378429
RR,moderate_fog,2261.png,2261.png,H-EDCP-B-GC,14.591141700744629,0.49483042120709514,0.014542799995979294
RR,moderate_fog,2261.png,2261.png,H-EDCP-C-GC,14.673467636108398,0.4784107298887916,0.013632999995024875
RR,moderate_fog,2261.png,2261.png,H-EDCP-C-AGC,14.475337982177734,0.4269781241270801,0.013582500017946586
RR,moderate_fog,2297.png,2297.png,H-EDCP-A,10.391440391540527,0.31037509862072893,0.013424000004306436
RR,moderate_fog,2297.png,2297.png,H-EDCP-B-GC,9.78535270690918,0.2777277631786049,0.01339370000641793
RR,moderate_fog,2297.png,2297.png,H-EDCP-C-GC,9.655848503112793,0.26219998802322336,0.01387679998879321
RR,moderate_fog,2297.png,2297.png,H-EDCP-C-AGC,11.037449836730957,0.22484776723909697,0.01458479999564588
RR,moderate_fog,2299.png,2299.png,H-EDCP-A,14.198017120361328,0.49333512114078565,0.013376499991863966
RR,moderate_fog,2299.png,2299.png,H-EDCP-B-GC,13.102456092834473,0.4676894942142064,0.01401020001503639
RR,moderate_fog,2299.png,2299.png,H-EDCP-C-GC,12.866241455078125,0.45165635364676116,0.013810999982524663
RR,moderate_fog,2299.png,2299.png,H-EDCP-C-AGC,13.64838981628418,0.3908855571307643,0.013993100001243874
RR,moderate_fog,2313.png,2313.png,H-EDCP-A,14.08133602142334,0.4592086663386006,0.014910199999576434
RR,moderate_fog,2313.png,2313.png,H-EDCP-B-GC,15.010114669799805,0.47524658610380033,0.01344260000041686
RR,moderate_fog,2313.png,2313.png,H-EDCP-C-GC,15.162399291992188,0.4695647374600308,0.013380800024606287
RR,moderate_fog,2313.png,2313.png,H-EDCP-C-AGC,14.444931983947754,0.4397352564537573,0.014070200006244704
RR,moderate_fog,2331.png,2331.png,H-EDCP-A,11.980380058288574,0.39069054947716825,0.01398920000065118
RR,moderate_fog,2331.png,2331.png,H-EDCP-B-GC,12.763848304748535,0.416840149345101,0.013682799995876849
RR,moderate_fog,2331.png,2331.png,H-EDCP-C-GC,12.833212852478027,0.414682498278568,0.013089300016872585
RR,moderate_fog,2331.png,2331.png,H-EDCP-C-AGC,13.243307113647461,0.41301637386094975,0.015123899996979162
RR,moderate_fog,2350.png,2350.png,H-EDCP-A,13.45223331451416,0.43674218773157136,0.014408000017283484
RR,moderate_fog,2350.png,2350.png,H-EDCP-B-GC,14.173795700073242,0.46141645143886456,0.014409600000362843
RR,moderate_fog,2350.png,2350.png,H-EDCP-C-GC,14.213088989257812,0.45611285111574945,0.013457599998218939
RR,moderate_fog,2350.png,2350.png,H-EDCP-C-AGC,15.360760688781738,0.4357925885759002,0.013899099983973429
RR,moderate_fog,2386.png,2386.png,H-EDCP-A,17.180904388427734,0.443204187548445,0.013640799996210262
RR,moderate_fog,2386.png,2386.png,H-EDCP-B-GC,18.5456600189209,0.47734572162082334,0.01357899999129586
RR,moderate_fog,2386.png,2386.png,H-EDCP-C-GC,18.59658432006836,0.46979481350907665,0.013458200002787635
RR,moderate_fog,2386.png,2386.png,H-EDCP-C-AGC,15.898544311523438,0.3747971711162393,0.014542699995217845
RR,moderate_fog,2405.png,2405.png,H-EDCP-A,13.7660493850708,0.42997146182431606,0.013469700003042817
RR,moderate_fog,2405.png,2405.png,H-EDCP-B-GC,14.416439056396484,0.45121317720964527,0.013891899987356737
RR,moderate_fog,2405.png,2405.png,H-EDCP-C-GC,14.448806762695312,0.4368720266213533,0.01401899999473244
RR,moderate_fog,2405.png,2405.png,H-EDCP-C-AGC,14.598169326782227,0.3808572490934838,0.013353899994399399
RR,moderate_fog,2408.png,2408.png,H-EDCP-A,13.260407447814941,0.5223151592047491,0.014625700016040355
RR,moderate_fog,2408.png,2408.png,H-EDCP-B-GC,12.69771671295166,0.4810145289038138,0.013224299997091293
RR,moderate_fog,2408.png,2408.png,H-EDCP-C-GC,12.622091293334961,0.46779072498661983,0.015471999999135733
RR,moderate_fog,2408.png,2408.png,H-EDCP-C-AGC,12.653072357177734,0.37272165136409396,0.015390499989734963
RR,moderate_fog,2427.png,2427.png,H-EDCP-A,11.127374649047852,0.37430271161547213,0.01355219999095425
RR,moderate_fog,2427.png,2427.png,H-EDCP-B-GC,11.155051231384277,0.3622485997284651,0.013216099992860109
RR,moderate_fog,2427.png,2427.png,H-EDCP-C-GC,11.085685729980469,0.32805010606223783,0.014359000022523105
RR,moderate_fog,2427.png,2427.png,H-EDCP-C-AGC,11.196590423583984,0.28847703776468725,0.01341740001225844
RR,moderate_fog,2434.png,2434.png,H-EDCP-A,14.930482864379883,0.4745846327701556,0.014122499997029081
RR,moderate_fog,2434.png,2434.png,H-EDCP-B-GC,14.477044105529785,0.47249242368320443,0.013995800021803007
RR,moderate_fog,2434.png,2434.png,H-EDCP-C-GC,14.345941543579102,0.44195376733714226,0.013179800007492304
RR,moderate_fog,2434.png,2434.png,H-EDCP-C-AGC,14.488641738891602,0.37677747481296303,0.01368999999249354
RR,moderate_fog,2444.png,2444.png,H-EDCP-A,12.725505828857422,0.49758906923063284,0.013871900009689853
RR,moderate_fog,2444.png,2444.png,H-EDCP-B-GC,12.51900577545166,0.49036490756932344,0.013486500014550984
RR,moderate_fog,2444.png,2444.png,H-EDCP-C-GC,12.442788124084473,0.4716200636037295,0.013363100006245077
RR,moderate_fog,2444.png,2444.png,H-EDCP-C-AGC,12.721076965332031,0.38790119416155644,0.014136499987216666
RR,moderate_fog,2446.png,2446.png,H-EDCP-A,12.427434921264648,0.6327116525848371,0.013935199996922165
RR,moderate_fog,2446.png,2446.png,H-EDCP-B-GC,11.851764678955078,0.6108213381497979,0.013880999991670251
RR,moderate_fog,2446.png,2446.png,H-EDCP-C-GC,11.745481491088867,0.58576952637886,0.014338700013468042
RR,moderate_fog,2446.png,2446.png,H-EDCP-C-AGC,12.569111824035645,0.4785478953612629,0.013570299983257428
RR,moderate_fog,2447.png,2447.png,H-EDCP-A,12.86816692352295,0.44980036628739845,0.01495680000516586
RR,moderate_fog,2447.png,2447.png,H-EDCP-B-GC,12.045614242553711,0.4301991148397473,0.014690799987874925
RR,moderate_fog,2447.png,2447.png,H-EDCP-C-GC,11.8919095993042,0.39376708128173205,0.014451700000790879
RR,moderate_fog,2447.png,2447.png,H-EDCP-C-AGC,12.156790733337402,0.36456774544207865,0.01379970001289621
RR,moderate_fog,2474.png,2474.png,H-EDCP-A,12.84457778930664,0.4531486874534602,0.016331199993146583
RR,moderate_fog,2474.png,2474.png,H-EDCP-B-GC,12.783465385437012,0.43606852198176566,0.012706500012427568
RR,moderate_fog,2474.png,2474.png,H-EDCP-C-GC,12.762811660766602,0.4143316889058395,0.013804599991999567
RR,moderate_fog,2474.png,2474.png,H-EDCP-C-AGC,12.442599296569824,0.37872037214426174,0.013578599988250062
RR,moderate_fog,2483.png,2483.png,H-EDCP-A,12.364974021911621,0.4534072783885886,0.01392850000411272
RR,moderate_fog,2483.png,2483.png,H-EDCP-B-GC,12.116886138916016,0.45842745761204534,0.014293999993242323
RR,moderate_fog,2483.png,2483.png,H-EDCP-C-GC,12.011114120483398,0.4290628795317281,0.013465800002450123
RR,moderate_fog,2483.png,2483.png,H-EDCP-C-AGC,13.057287216186523,0.3559437511112354,0.014215899980627
RR,moderate_fog,2505.png,2505.png,H-EDCP-A,12.802935600280762,0.38135643885899545,0.01333159999921918
RR,moderate_fog,2505.png,2505.png,H-EDCP-B-GC,12.740018844604492,0.37595827029028966,0.013786499999696389
RR,moderate_fog,2505.png,2505.png,H-EDCP-C-GC,12.664861679077148,0.35248007534314707,0.01384559998405166
RR,moderate_fog,2505.png,2505.png,H-EDCP-C-AGC,12.489412307739258,0.29769769036332594,0.014040300011401996
RR,moderate_fog,2550.png,2550.png,H-EDCP-A,17.591520309448242,0.38524173407473694,0.013712399988435209
RR,moderate_fog,2550.png,2550.png,H-EDCP-B-GC,17.627695083618164,0.4091052504437829,0.013452299986965954
RR,moderate_fog,2550.png,2550.png,H-EDCP-C-GC,17.454940795898438,0.36361178681057116,0.013004200009163469
RR,moderate_fog,2550.png,2550.png,H-EDCP-C-AGC,15.544473648071289,0.23872026488775155,0.014144699991447851
RR,moderate_fog,2561.png,2561.png,H-EDCP-A,14.725016593933105,0.5407159607116471,0.013209500000812113
RR,moderate_fog,2561.png,2561.png,H-EDCP-B-GC,14.522195816040039,0.5391152742108346,0.013793899997835979
RR,moderate_fog,2561.png,2561.png,H-EDCP-C-GC,14.439669609069824,0.5178269982357198,0.013391999993473291
RR,moderate_fog,2561.png,2561.png,H-EDCP-C-AGC,14.250565528869629,0.33858303083846647,0.013851099996827543
RR,moderate_fog,2583.png,2583.png,H-EDCP-A,10.823448181152344,0.21582713475266185,0.014393999997992069
RR,moderate_fog,2583.png,2583.png,H-EDCP-B-GC,11.244295120239258,0.2153156218013141,0.01451959999394603
RR,moderate_fog,2583.png,2583.png,H-EDCP-C-GC,11.25574016571045,0.20047227503474557,0.013297800003783777
RR,moderate_fog,2583.png,2583.png,H-EDCP-C-AGC,11.08041000366211,0.15953293701085866,0.013807999988785014
RR,moderate_fog,2585.png,2585.png,H-EDCP-A,12.600658416748047,0.47584068588184947,0.013672800007043406
RR,moderate_fog,2585.png,2585.png,H-EDCP-B-GC,12.888010025024414,0.4998930272700837,0.014502100006211549
RR,moderate_fog,2585.png,2585.png,H-EDCP-C-GC,12.83932876586914,0.46940144372746767,0.015582300024107099
RR,moderate_fog,2585.png,2585.png,H-EDCP-C-AGC,14.476495742797852,0.3578306734590287,0.013192399987019598
